lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847060484769348478046,2022,Heinen-Carter-Mcginn,PIT,line,5on5,15,7769.0,47.0,0.47,0.45,0.47,58.8,4.38,3.76,14.96,1.92,32.14,23.84,4.14,4.45,4.21,62.0,19.0,25.0,106.0,2.0,8.0,0.0,16.0,2.0,27.0,26.0,60.0,79.0,15.0,31.0,71.0,91.0,11.0,21.0,63.0,13.0,5.0,1.64,1.58,1.16,1.0,1.0,0.0,110.23,81.0,82.93,16.0,0.78,1.34,1.34,3.81,3.9,3.82,66.03,4.88,4.22,16.26,2.1,38.64,26.89,4.68,4.73,4.53,62.0,31.0,38.0,131.0,3.0,4.0,0.0,14.0,1.0,33.0,38.0,59.0,90.0,6.0,15.0,43.0,57.0,19.0,21.0,71.0,18.0,4.0,1.83,1.99,1.06,1.0,1.0,1.0,127.87,93.0,91.03,10.0,0.87,0.8,0.8,4.95,4.8,4.71
847522084784938479520,2022,Foligno-Eriksson Ek-Duhaime,MIN,line,5on5,9,1835.0,90.0,0.82,0.6,0.67,19.77,2.17,1.51,4.6,0.57,10.2,6.95,2.05,2.13,2.0,20.0,6.0,6.0,32.0,3.0,4.0,2.0,2.0,2.0,8.0,7.0,17.0,23.0,1.0,2.0,30.0,28.0,3.0,3.0,18.0,5.0,3.0,0.46,0.64,1.08,0.0,1.0,2.0,31.33,26.0,25.14,2.0,0.31,1.12,1.12,1.37,1.3,1.23,8.91,0.48,0.46,2.12,0.3,5.06,4.58,0.47,0.5,0.5,8.0,5.0,8.0,21.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,7.0,12.0,1.0,2.0,17.0,10.0,0.0,2.0,12.0,1.0,0.0,0.36,0.12,0.0,0.0,1.0,0.0,21.41,13.0,13.5,1.0,0.09,0.0,0.0,0.57,0.6,0.59
847702184779398479318,2022,Kerfoot-Matthews-Nylander,TOR,line,5on5,17,980.0,229.0,0.63,0.53,0.59,9.1,0.57,0.66,2.07,0.28,5.55,3.87,0.56,0.58,0.56,6.0,7.0,3.0,16.0,1.0,0.0,0.0,2.0,1.0,5.0,4.0,5.0,12.0,0.0,0.0,8.0,4.0,1.0,6.0,12.0,1.0,0.0,0.39,0.18,0.0,1.0,0.0,0.0,16.49,13.0,13.28,4.0,0.13,0.0,0.0,0.7,0.71,0.7,6.54,0.33,0.37,1.67,0.19,3.57,2.86,0.33,0.33,0.33,8.0,1.0,5.0,14.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,8.0,9.0,0.0,0.0,6.0,11.0,2.0,3.0,8.0,1.0,0.0,0.23,0.11,0.0,0.0,0.0,0.0,13.97,9.0,9.05,3.0,0.08,0.0,0.0,0.41,0.4,0.4
847403784757638476872,2022,Van Riemsdyk-Laughton-Hayes,PHI,line,5on5,11,1231.0,155.0,0.43,0.53,0.48,7.74,0.42,0.55,2.0,0.23,4.68,3.13,0.41,0.4,0.39,8.0,3.0,6.0,17.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,8.0,11.0,1.0,2.0,14.0,8.0,1.0,3.0,10.0,1.0,0.0,0.29,0.13,0.0,0.0,0.0,0.0,15.96,11.0,10.41,2.0,0.11,0.0,0.0,0.53,0.5,0.49,8.62,0.55,0.49,2.48,0.31,4.68,3.5,0.55,0.56,0.56,9.0,3.0,3.0,15.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,9.0,12.0,0.0,0.0,10.0,9.0,1.0,3.0,10.0,2.0,0.0,0.31,0.24,0.0,0.0,0.0,0.0,16.28,12.0,12.73,2.0,0.1,0.0,0.0,0.65,0.67,0.67
84774958481568,2022,Vlasic-Jones,CHI,pairing,5on5,6,978.0,32.0,0.24,0.28,0.36,3.62,0.16,0.19,0.9,0.12,2.1,1.54,0.16,0.17,0.17,4.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,5.0,8.0,2.0,3.0,4.0,1.0,0.0,0.07,0.08,0.0,0.0,1.0,0.0,5.1,5.0,5.16,3.0,0.04,0.0,0.0,0.19,0.21,0.21,6.61,0.49,0.36,1.46,0.2,3.65,2.84,0.49,0.5,0.5,5.0,4.0,4.0,13.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,5.0,9.0,0.0,0.0,4.0,8.0,0.0,3.0,8.0,0.0,1.0,0.26,0.0,0.23,0.0,0.0,0.0,13.99,9.0,9.53,1.0,0.07,0.0,0.0,0.57,0.58,0.58
847639384779338477935,2022,Cousins-Bennett-Reinhart,FLA,line,5on5,7,789.0,65.0,0.27,0.44,0.43,9.57,0.77,0.55,2.44,0.33,4.9,4.02,0.76,0.83,0.81,9.0,4.0,5.0,18.0,0.0,0.0,0.0,1.0,1.0,6.0,5.0,9.0,13.0,0.0,0.0,4.0,8.0,2.0,3.0,10.0,3.0,0.0,0.31,0.46,0.0,0.0,0.0,0.0,19.4,13.0,13.95,0.0,0.11,0.0,0.0,0.88,0.95,0.93,13.22,2.06,0.97,3.23,0.45,5.9,4.38,1.72,1.99,1.66,14.0,3.0,6.0,23.0,1.0,5.0,0.0,2.0,0.0,1.0,8.0,13.0,16.0,0.0,0.0,5.0,1.0,3.0,1.0,7.0,6.0,4.0,0.18,0.87,1.02,1.0,0.0,0.0,21.91,17.0,16.52,0.0,0.21,1.11,1.11,1.16,1.1,1.07
847886484793518481557,2022,Boldy-Steel-Kaprizov,MIN,line,5on5,9,1693.0,103.0,0.59,0.67,0.65,16.79,1.15,1.07,3.88,0.57,9.7,7.64,1.13,1.14,1.13,16.0,8.0,10.0,34.0,1.0,0.0,0.0,5.0,0.0,9.0,9.0,15.0,23.0,3.0,6.0,12.0,5.0,2.0,3.0,18.0,6.0,0.0,0.54,0.61,0.0,1.0,0.0,0.0,32.84,24.0,23.26,2.0,0.22,0.0,0.0,1.37,1.35,1.34,9.41,0.79,0.59,2.43,0.31,5.22,3.65,0.78,0.78,0.77,11.0,2.0,4.0,17.0,1.0,1.0,0.0,3.0,0.0,4.0,4.0,10.0,12.0,3.0,6.0,16.0,13.0,6.0,2.0,11.0,1.0,1.0,0.41,0.14,0.24,1.0,0.0,0.0,17.01,13.0,13.25,2.0,0.12,0.24,0.24,0.67,0.68,0.67
847747684785428481618,2022,Lehkonen-Newhook-Rodrigues,COL,line,5on5,14,978.0,149.0,0.71,0.79,0.73,10.79,0.73,0.77,2.63,0.38,6.65,4.85,0.72,0.74,0.74,13.0,3.0,11.0,27.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,13.0,16.0,0.0,0.0,4.0,3.0,4.0,1.0,12.0,4.0,0.0,0.3,0.43,0.0,0.0,0.0,0.0,26.92,16.0,15.94,0.0,0.16,0.0,0.0,0.88,0.9,0.89,4.29,0.3,0.3,1.0,0.13,2.53,1.74,0.3,0.31,0.31,3.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,6.0,11.0,1.0,1.0,4.0,2.0,0.0,0.06,0.24,0.0,0.0,0.0,0.0,7.14,6.0,6.02,0.0,0.06,0.0,0.0,0.36,0.37,0.37
84717098482824,2022,Vlasic-Cicek,SJS,pairing,5on5,8,906.0,68.0,0.32,0.39,0.32,4.62,0.33,0.38,0.95,0.18,2.93,2.22,0.33,0.33,0.33,6.0,1.0,5.0,12.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,6.0,7.0,3.0,6.0,9.0,3.0,4.0,0.0,7.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,11.76,7.0,7.0,0.0,0.08,0.0,0.0,0.41,0.41,0.41,10.4,0.72,0.84,2.95,0.41,5.56,4.52,0.69,0.81,0.79,12.0,3.0,4.0,19.0,0.0,2.0,0.0,5.0,0.0,3.0,5.0,12.0,15.0,0.0,0.0,6.0,4.0,3.0,2.0,12.0,2.0,1.0,0.21,0.29,0.21,0.0,0.0,0.0,21.59,15.0,16.84,1.0,0.17,0.41,0.41,0.48,0.53,0.53
847522084779198479351,2022,Foligno-Gaudreau-Steel,MIN,line,5on5,4,718.0,36.0,0.71,0.67,0.6,6.98,1.05,0.49,1.44,0.2,3.28,2.54,0.97,1.15,1.06,6.0,3.0,3.0,12.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,5.0,8.0,0.0,0.0,10.0,6.0,0.0,0.0,5.0,3.0,1.0,0.24,0.39,0.42,0.0,0.0,1.0,13.3,9.0,9.87,0.0,0.1,0.42,0.42,0.72,0.78,0.75,4.25,0.42,0.27,1.01,0.15,2.47,1.68,0.41,0.39,0.38,3.0,3.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,6.0,0.0,0.0,5.0,8.0,2.0,2.0,5.0,0.0,1.0,0.13,0.0,0.29,0.0,0.0,0.0,5.54,6.0,5.55,2.0,0.06,0.29,0.29,0.19,0.17,0.17
84752278482964,2022,Xhekaj-Wideman,MTL,pairing,5on5,29,17583.0,103.0,0.38,0.49,0.48,148.1,10.6,9.26,36.97,4.99,84.64,63.54,10.36,10.42,10.19,153.0,57.0,86.0,296.0,10.0,11.0,1.0,41.0,1.0,79.0,68.0,143.0,200.0,39.0,95.0,167.0,139.0,32.0,59.0,169.0,36.0,5.0,4.5,4.81,1.3,4.0,5.0,1.0,288.33,210.0,206.31,47.0,1.91,1.52,1.52,10.99,10.86,10.71,171.02,17.64,12.35,42.32,5.77,88.09,65.82,16.53,17.95,16.85,177.0,55.0,80.0,312.0,10.0,27.0,3.0,45.0,5.0,79.0,66.0,167.0,222.0,20.0,49.0,156.0,146.0,48.0,58.0,158.0,48.0,26.0,4.96,6.21,6.47,2.0,4.0,4.0,321.31,232.0,237.77,50.0,2.6,5.72,5.72,14.51,14.87,14.61
84758258480036,2022,Heiskanen-Hakanp,DAL,pairing,5on5,65,4346.0,514.0,0.55,0.51,0.49,40.49,4.09,2.65,9.83,1.41,20.87,16.14,4.02,4.13,4.05,41.0,14.0,19.0,74.0,3.0,5.0,0.0,7.0,1.0,17.0,22.0,38.0,52.0,6.0,15.0,11.0,28.0,11.0,17.0,35.0,16.0,4.0,0.91,1.92,1.27,1.0,1.0,1.0,73.63,55.0,54.92,11.0,0.55,1.05,1.05,3.59,3.58,3.56,40.66,3.41,2.6,9.56,1.39,22.95,17.1,3.35,3.49,3.43,43.0,14.0,13.0,70.0,4.0,2.0,1.0,7.0,0.0,21.0,23.0,39.0,53.0,7.0,17.0,6.0,28.0,12.0,10.0,41.0,14.0,2.0,1.11,1.79,0.51,2.0,2.0,0.0,70.45,57.0,57.32,8.0,0.53,0.46,0.46,3.48,3.55,3.51
847576884779878482665,2022,Schwartz-Beniers-Donato,SEA,line,5on5,5,643.0,73.0,0.23,0.37,0.42,3.88,0.16,0.21,0.85,0.13,1.88,1.76,0.16,0.16,0.16,4.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,6.7,5.0,4.93,1.0,0.04,0.0,0.0,0.21,0.21,0.21,5.28,0.56,0.4,1.1,0.17,2.79,1.97,0.55,0.58,0.57,3.0,4.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,7.0,0.0,0.0,6.0,4.0,1.0,0.0,2.0,5.0,0.0,0.04,0.52,0.0,0.0,0.0,0.0,13.12,7.0,7.35,0.0,0.08,0.0,0.0,0.65,0.67,0.65
847079484739948482740,2022,Johnston-Benn-Pavelski,DAL,line,5on5,25,753.0,331.0,0.25,0.28,0.29,6.59,0.43,0.38,1.63,0.2,3.62,2.74,0.43,0.44,0.44,7.0,2.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,7.0,0.0,0.0,2.0,5.0,1.0,4.0,6.0,3.0,0.0,0.11,0.32,0.0,1.0,1.0,0.0,9.9,9.0,8.9,1.0,0.08,0.0,0.0,0.51,0.52,0.52,15.07,1.32,1.09,4.0,0.6,8.75,6.24,1.27,1.31,1.25,12.0,10.0,4.0,26.0,1.0,3.0,0.0,1.0,0.0,6.0,11.0,11.0,21.0,0.0,0.0,1.0,2.0,2.0,1.0,16.0,5.0,1.0,0.51,0.6,0.21,1.0,0.0,0.0,26.17,22.0,21.97,1.0,0.23,0.4,0.4,1.14,1.12,1.1
848001484801138481481,2022,Iafallo-Lizotte-Vilardi,LAK,line,5on5,18,8118.0,104.0,0.57,0.56,0.58,68.51,6.13,4.67,16.08,2.24,38.67,28.22,5.82,6.12,5.82,69.0,27.0,35.0,131.0,8.0,5.0,0.0,11.0,3.0,38.0,31.0,61.0,88.0,10.0,23.0,73.0,42.0,13.0,8.0,66.0,26.0,4.0,2.12,2.91,1.09,2.0,5.0,1.0,133.77,96.0,97.67,7.0,0.97,1.05,1.05,6.05,6.05,5.85,49.12,4.55,3.5,11.9,1.72,27.69,19.64,4.08,4.45,4.0,39.0,30.0,36.0,105.0,1.0,5.0,0.0,9.0,3.0,23.0,28.0,38.0,68.0,13.0,26.0,50.0,73.0,13.0,18.0,51.0,13.0,5.0,1.5,1.62,1.44,1.0,0.0,0.0,103.57,69.0,68.02,16.0,0.73,1.3,1.3,3.98,3.93,3.8
84716778480069,2022,Johnson-Makar,COL,pairing,5on5,9,635.0,84.0,0.87,0.67,0.64,5.57,0.57,0.39,1.26,0.18,2.51,2.09,0.56,0.56,0.55,6.0,1.0,3.0,10.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,6.0,0.0,0.0,2.0,2.0,5.0,2.0,3.0,4.0,0.0,0.08,0.49,0.0,1.0,0.0,0.0,10.1,7.0,6.98,0.0,0.08,0.13,0.13,0.53,0.52,0.52,3.23,0.09,0.1,0.61,0.11,1.4,1.7,0.09,0.09,0.09,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,6.0,4.0,3.0,4.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,5.15,4.0,4.15,1.0,0.02,0.0,0.0,0.11,0.11,0.11
84770348479985,2022,Megna-Fleury,SEA,pairing,5on5,1,924.0,2.0,0.52,0.67,0.71,9.11,0.34,0.45,2.16,0.27,4.67,4.1,0.34,0.34,0.34,6.0,6.0,6.0,18.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,6.0,12.0,1.0,2.0,6.0,11.0,2.0,0.0,11.0,1.0,0.0,0.21,0.13,0.0,0.0,0.0,0.0,17.32,12.0,11.64,0.0,0.09,0.0,0.0,0.43,0.43,0.43,3.12,0.32,0.31,0.62,0.12,2.12,1.52,0.32,0.32,0.32,5.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,1.0,2.0,11.0,10.0,2.0,2.0,2.0,3.0,0.0,0.04,0.27,0.0,0.0,0.0,0.0,9.53,5.0,5.23,2.0,0.06,0.0,0.0,0.38,0.38,0.38
84764418480192,2022,Edmundson-Kovacevic,MTL,pairing,5on5,32,2513.0,260.0,0.42,0.44,0.43,21.92,2.15,1.42,5.3,0.73,11.77,8.62,2.05,2.18,2.07,23.0,7.0,9.0,39.0,2.0,2.0,1.0,6.0,0.0,9.0,11.0,21.0,28.0,6.0,12.0,18.0,13.0,6.0,9.0,21.0,7.0,2.0,0.54,1.03,0.59,1.0,0.0,1.0,38.62,30.0,30.18,7.0,0.29,0.59,0.59,1.86,1.91,1.88,29.57,2.92,2.0,6.6,0.97,15.62,11.9,2.82,2.95,2.85,27.0,13.0,10.0,50.0,5.0,3.0,1.0,7.0,0.0,10.0,15.0,22.0,35.0,5.0,13.0,16.0,13.0,10.0,5.0,27.0,11.0,2.0,0.77,1.51,0.65,2.0,3.0,0.0,50.45,40.0,40.58,3.0,0.42,0.59,0.59,2.75,2.79,2.76
847169884775118478440,2022,Mantha-Strome-Oshie,WSH,line,5on5,9,1535.0,75.0,0.51,0.43,0.46,13.35,1.32,0.79,3.02,0.45,6.71,5.71,1.07,1.2,0.97,11.0,7.0,2.0,20.0,1.0,2.0,0.0,2.0,1.0,4.0,8.0,10.0,17.0,0.0,0.0,9.0,14.0,3.0,6.0,15.0,1.0,2.0,0.45,0.09,0.79,1.0,0.0,0.0,18.23,18.0,16.72,4.0,0.16,0.79,0.79,0.7,0.65,0.55,14.3,1.26,0.87,3.57,0.51,8.77,6.03,1.22,1.29,1.26,12.0,9.0,5.0,26.0,1.0,1.0,0.0,2.0,0.0,8.0,9.0,11.0,20.0,4.0,11.0,8.0,6.0,5.0,5.0,18.0,1.0,2.0,0.58,0.1,0.57,0.0,0.0,1.0,28.23,21.0,22.32,0.0,0.18,0.35,0.35,1.09,1.13,1.12
84801608481567,2022,Thrun-Simek,SJS,pairing,5on5,6,3142.0,27.0,0.49,0.35,0.41,15.45,1.9,1.15,3.55,0.54,7.92,5.93,1.84,1.9,1.85,15.0,6.0,3.0,24.0,3.0,2.0,1.0,2.0,0.0,10.0,4.0,12.0,18.0,2.0,4.0,24.0,25.0,7.0,7.0,14.0,4.0,3.0,0.56,0.47,0.87,1.0,1.0,1.0,24.58,21.0,21.52,5.0,0.24,0.61,0.61,1.52,1.54,1.53,21.26,1.97,1.42,4.83,0.65,12.13,9.0,1.82,1.94,1.79,25.0,5.0,15.0,45.0,3.0,2.0,0.0,4.0,0.0,14.0,7.0,22.0,27.0,4.0,8.0,21.0,12.0,4.0,6.0,25.0,3.0,2.0,0.88,0.4,0.69,2.0,1.0,0.0,45.16,30.0,29.96,4.0,0.29,0.69,0.69,1.57,1.56,1.44
847687384785088479996,2022,Trenin-Glass-Jankowski,NSH,line,5on5,5,979.0,59.0,0.84,0.46,0.56,6.81,0.54,0.42,1.43,0.19,3.77,2.64,0.54,0.54,0.54,8.0,1.0,4.0,13.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,8.0,9.0,0.0,0.0,6.0,7.0,4.0,2.0,5.0,4.0,0.0,0.07,0.48,0.0,0.0,0.0,0.0,12.97,9.0,8.93,0.0,0.09,0.0,0.0,0.63,0.62,0.62,5.35,0.1,0.23,1.36,0.18,2.64,2.49,0.1,0.1,0.1,6.0,1.0,8.0,15.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,6.0,7.0,0.0,0.0,7.0,6.0,2.0,3.0,7.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,14.9,7.0,6.73,0.0,0.04,0.0,0.0,0.15,0.14,0.14
847517084779648479385,2022,Barbashev-Schenn-Kyrou,STL,line,5on5,22,4212.0,234.0,0.4,0.44,0.45,33.25,2.32,2.28,7.15,0.99,19.05,14.2,2.3,2.43,2.41,37.0,9.0,14.0,60.0,4.0,0.0,0.0,11.0,1.0,17.0,13.0,33.0,42.0,3.0,6.0,27.0,28.0,10.0,9.0,38.0,7.0,1.0,1.22,0.9,0.21,2.0,1.0,1.0,61.62,46.0,47.49,3.0,0.47,0.0,0.0,2.79,2.91,2.89,39.37,3.45,2.83,9.49,1.36,22.43,16.43,3.4,3.39,3.33,37.0,19.0,19.0,75.0,0.0,3.0,0.0,11.0,0.0,25.0,17.0,37.0,56.0,4.0,8.0,45.0,22.0,14.0,10.0,37.0,18.0,1.0,1.07,2.01,0.37,0.0,0.0,0.0,72.47,56.0,54.34,6.0,0.59,0.4,0.4,3.64,3.57,3.51
84741668479980,2022,Hague-Martinez,VGK,pairing,5on5,42,6964.0,287.0,0.51,0.43,0.46,50.66,4.48,3.2,12.66,1.64,26.21,19.82,4.07,4.71,4.29,49.0,19.0,25.0,93.0,5.0,6.0,1.0,11.0,0.0,20.0,26.0,44.0,63.0,5.0,10.0,46.0,43.0,14.0,12.0,49.0,15.0,4.0,1.14,2.16,1.18,0.0,4.0,1.0,96.53,68.0,70.64,7.0,0.66,1.52,1.52,3.62,3.83,3.73,59.3,4.35,3.87,13.71,1.85,33.21,24.0,4.28,4.21,4.14,59.0,22.0,43.0,124.0,6.0,2.0,0.0,12.0,1.0,33.0,27.0,53.0,75.0,5.0,10.0,44.0,58.0,16.0,18.0,62.0,17.0,2.0,1.76,2.09,0.51,3.0,3.0,0.0,120.33,81.0,78.97,8.0,0.8,0.51,0.51,4.64,4.52,4.46
847127684779568478401,2022,Krejci-Zacha-Pastrnak,BOS,line,5on5,62,26652.0,204.0,0.47,0.48,0.49,208.93,19.18,14.29,47.59,6.74,114.56,84.64,18.77,19.57,19.16,220.0,67.0,107.0,394.0,34.0,10.0,3.0,47.0,9.0,75.0,112.0,186.0,253.0,25.0,54.0,183.0,158.0,46.0,84.0,206.0,63.0,18.0,6.59,7.98,4.61,18.0,10.0,6.0,409.06,287.0,296.11,35.0,2.97,2.27,2.27,19.87,20.27,20.03,225.14,21.24,14.89,53.01,7.23,115.68,90.01,20.27,20.92,19.98,231.0,72.0,116.0,419.0,14.0,21.0,3.0,59.0,4.0,93.0,112.0,217.0,289.0,17.0,34.0,239.0,183.0,88.0,82.0,213.0,70.0,20.0,6.08,9.05,6.12,4.0,6.0,4.0,407.94,303.0,296.2,41.0,3.1,5.14,5.28,18.99,18.67,18.25
847804384800258480798,2022,Kurashev-Lafferty-Entwistle,CHI,line,5on5,4,1149.0,25.0,0.17,0.31,0.18,3.1,0.19,0.19,0.67,0.09,1.6,1.26,0.19,0.2,0.2,2.0,2.0,7.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,7.0,14.0,1.0,3.0,4.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,11.18,4.0,4.05,2.0,0.04,0.0,0.0,0.23,0.24,0.24,11.63,0.9,0.86,2.8,0.46,7.54,5.44,0.88,0.88,0.87,14.0,4.0,7.0,25.0,0.0,0.0,0.0,3.0,0.0,8.0,7.0,14.0,18.0,2.0,4.0,12.0,8.0,4.0,2.0,16.0,2.0,0.0,0.69,0.21,0.0,0.0,0.0,0.0,25.39,18.0,18.13,1.0,0.18,0.0,0.0,1.08,1.05,1.04
847060484757228475810,2022,Zucker-Carter-Rust,PIT,line,5on5,23,872.0,244.0,0.59,0.45,0.5,8.87,0.77,0.62,1.93,0.26,4.84,3.58,0.77,0.79,0.79,9.0,3.0,1.0,13.0,1.0,0.0,0.0,2.0,0.0,3.0,6.0,8.0,11.0,1.0,2.0,3.0,10.0,1.0,2.0,8.0,4.0,0.0,0.19,0.58,0.0,0.0,1.0,0.0,13.4,12.0,12.25,0.0,0.13,0.0,0.0,0.9,0.93,0.93,9.06,0.53,0.55,1.95,0.23,4.52,4.21,0.53,0.53,0.53,10.0,2.0,4.0,16.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,10.0,12.0,0.0,0.0,4.0,10.0,2.0,1.0,10.0,2.0,0.0,0.31,0.23,0.0,0.0,0.0,0.0,15.68,12.0,11.83,0.0,0.11,0.0,0.0,0.65,0.65,0.64
847404084784248481019,2022,Harkins-Gustafsson-Gagner,WPG,line,5on5,10,1479.0,124.0,0.65,0.53,0.55,12.35,1.07,0.88,3.25,0.46,7.52,4.83,1.0,1.04,0.98,15.0,3.0,3.0,21.0,0.0,2.0,0.0,3.0,0.0,8.0,5.0,15.0,18.0,2.0,4.0,7.0,10.0,5.0,7.0,15.0,1.0,2.0,0.5,0.15,0.42,0.0,0.0,0.0,20.68,18.0,17.73,7.0,0.18,0.3,0.3,0.96,0.94,0.91,10.84,0.59,0.66,2.9,0.35,6.01,4.49,0.52,0.58,0.52,12.0,3.0,4.0,19.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,11.0,14.0,0.0,0.0,16.0,12.0,2.0,8.0,13.0,2.0,0.0,0.29,0.3,0.0,0.0,1.0,0.0,18.72,15.0,15.02,8.0,0.13,0.0,0.0,0.72,0.71,0.64
847579984799968481577,2022,Tomasino-Glass-Niederreiter,NSH,line,5on5,4,1478.0,26.0,0.54,0.57,0.52,8.6,0.76,0.69,1.78,0.32,5.57,3.88,0.74,0.75,0.73,6.0,7.0,7.0,20.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,6.0,13.0,1.0,2.0,9.0,11.0,3.0,2.0,12.0,1.0,0.0,0.55,0.2,0.0,0.0,0.0,0.0,20.15,13.0,12.67,2.0,0.14,0.0,0.0,0.9,0.88,0.86,8.1,0.65,0.5,1.96,0.3,4.98,3.61,0.65,0.68,0.68,9.0,3.0,3.0,15.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,8.0,11.0,0.0,0.0,20.0,15.0,3.0,2.0,9.0,3.0,0.0,0.27,0.39,0.0,1.0,0.0,0.0,15.16,12.0,12.08,1.0,0.1,0.0,0.0,0.76,0.78,0.78
